cluster_id,complex_name,addr_legal,addr_query,addr_variant_used,type,status,lat,lon,crs,refined_text,level1,level2,level3,level4L,level5,representative_method,parcel_count,centroid_spread_m,coord_source,coord_fetched_at,coord_license_note,qa_flag,error_code,needs_review
A41574409,한강신도시중흥S-클래스파크애비뉴,경기도 김포시 장기동 1866-1 한강신도시중흥S-클래스파크애비뉴,경기도 김포시 장기동 1866-1,full,PARCEL,OK,37.65136732916706,126.66857539230327,EPSG:4326,경기도 김포시 장기동 1866-1,경기도,김포시,,장기동,1866-1,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:15:05.268053+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A41574410,고창마을KCC스위첸,경기도 김포시 장기동 1886-2 고창마을KCC스위첸,경기도 김포시 장기동 1886-2,full,PARCEL,OK,37.645839603162905,126.66350480844477,EPSG:4326,경기도 김포시 장기동 1886-2,경기도,김포시,,장기동,1886-2,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:15:05.812707+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A41574411,한강현대성우오스타,경기도 김포시 장기동 1868-2 한강현대성우오스타,경기도 김포시 장기동 1868-2,full,PARCEL,OK,37.64959210104864,126.66365104640272,EPSG:4326,경기도 김포시 장기동 1868-2,경기도,김포시,,장기동,1868-2,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:15:06.407680+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A41574412,초당마을중흥S클래스리버티,경기도 김포시 장기동 2058-1 초당마을중흥S클래스리버티,경기도 김포시 장기동 2058-1,full,PARCEL,OK,37.63824869958488,126.66912623984723,EPSG:4326,경기도 김포시 장기동 2058-1,경기도,김포시,,장기동,2058-1,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:15:06.966918+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A41574413,한강호반베르디움,경기도 김포시 장기동 1885-6 한강호반베르디움,경기도 김포시 장기동 1885-6,full,PARCEL,OK,37.64647522317287,126.65914195942042,EPSG:4326,경기도 김포시 장기동 1885-6,경기도,김포시,,장기동,1885-6,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:15:07.466653+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A41574414,한강신도시푸르지오,경기도 김포시 운양동 1407-5 한강신도시푸르지오,경기도 김포시 운양동 1407-5,full,PARCEL,OK,37.648644112110034,126.67732232522346,EPSG:4326,경기도 김포시 운양동 1407-5,경기도,김포시,,운양동,1407-5,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:15:08.140330+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A41574416,청송마을모아미래도엘가,경기도 김포시 장기동 1869-5 청송마을모아미래도엘가,경기도 김포시 장기동 1869-5,full,PARCEL,OK,37.649858755337235,126.66226166856312,EPSG:4326,경기도 김포시 장기동 1869-5,경기도,김포시,,장기동,1869-5,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:15:08.670083+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A41576911,김포한가람우미린,경기도 김포시 구래동 6873-8 김포한가람우미린,경기도 김포시 구래동 6873-8,full,PARCEL,OK,37.649063876081215,126.62578178473788,EPSG:4326,경기도 김포시 구래동 6873-8,경기도,김포시,,구래동,6873-8,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:15:09.176862+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A41576912,김포한강LH솔터마을2단지,경기도 김포시 마산동 615-1 김포한강LH솔터마을2단지,경기도 김포시 마산동 615-1,full,PARCEL,OK,37.643189060120164,126.63465339909122,EPSG:4326,경기도 김포시 마산동 615-1,경기도,김포시,,마산동,615-1,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:15:09.695396+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A41576914,김포한강 경남아너스빌,경기도 김포시 마산동 639-8 김포한강 경남아너스빌,경기도 김포시 마산동 639-8,full,PARCEL,OK,37.63775647074502,126.63751419273447,EPSG:4326,경기도 김포시 마산동 639-8,경기도,김포시,,마산동,639-8,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:15:10.265847+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A41576915,호수마을e편한세상,경기도 김포시 구래동 6874-17 호수마을e편한세상,경기도 김포시 구래동 6874-17,full,PARCEL,OK,37.64993023145723,126.6291791648456,EPSG:4326,경기도 김포시 구래동 6874-17,경기도,김포시,,구래동,6874-17,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:15:10.802118+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A41576916,한강힐스테이트아파트,경기도 김포시 마산동 636-1 한강힐스테이트아파트,경기도 김포시 마산동 636-1,full,PARCEL,OK,37.63926582471095,126.63346589990275,EPSG:4326,경기도 김포시 마산동 636-1,경기도,김포시,,마산동,636-1,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:15:11.370985+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A41576917,호수마을이편한세상3단지,경기도 김포시 구래동 6874-6 호수마을이편한세상3단지,경기도 김포시 구래동 6874-6,full,PARCEL,OK,37.647896968119085,126.6296012641422,EPSG:4326,경기도 김포시 구래동 6874-6,경기도,김포시,,구래동,6874-6,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:15:11.943664+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A41576918,김포한강나비마을3단지,경기도 김포시 구래동 6895-4 김포한강나비마을3단지,경기도 김포시 구래동 6895-4,full,PARCEL,OK,37.64190958508287,126.6253473179553,EPSG:4326,경기도 김포시 구래동 6895-4,경기도,김포시,,구래동,6895-4,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:15:12.474190+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A41590101,김포한강상록데시앙,경기도 김포시 마산동 672-6 김포한강상록데시앙,경기도 김포시 마산동 672-6,full,PARCEL,OK,37.636693123104976,126.64158339878496,EPSG:4326,경기도 김포시 마산동 672-6,경기도,김포시,,마산동,672-6,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:15:13.021238+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
A47172601,김포한강LH솔터마을3단지,경기도 김포시 마산동 614-10 김포한강LH솔터마을3단지,경기도 김포시 마산동 614-10,full,PARCEL,OK,37.64202991443467,126.63181226268193,EPSG:4326,경기도 김포시 마산동 614-10,경기도,김포시,,마산동,614-10,single_parcel,1,0,vworld_geocoder_2.0,2026-09-03T00:15:13.561022+00:00,VWORLD TERMS: DO NOT STORE OR REDISTRIBUTE RAW,,,False
