cluster_id,citycode,nodeid,nodenm,nodeno,api_lat,api_lon,list_lat,list_lon,coord_delta_m,recomputed_dist_m,api_radius_claim_m,reference_missing,direction_label,has_trunk_route,smoke_test_at,smoke_result,raw_snapshot_path,review_status,verified_by,verified_at,reject_reason,raw_citycode_response_path
A10026608,31230,GGB232000316,청송1단지.중흥S클래스,35203,37.6510333,126.6707,37.6510333,126.6707,0.0,342.4926375831449,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026608,31230,GGB232000317,청송1단지.중흥S클래스,35202,37.6509333,126.6709167,37.6509333,126.6709167,0.0,343.0297095376981,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026619,31180,GGB227000274,미사강변골든센트로.미사레스티아,28304,37.5578167,127.1961167,37.5578167,127.1961167,0.0,162.58719265134704,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026619,31180,GGB227000273,청아초등학교.신안인스빌.브라운스톤,28303,37.5583667,127.19535,37.5583667,127.19535,0.0,240.394439910338,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026619,31180,GGB227000192,제일풍경채.미사강변신안인스빌,28039,37.5550667,127.1970667,37.5550667,127.1970667,0.0,306.983243306339,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026619,31180,GGB227000191,제일풍경채.미사강변신안인스빌,28215,37.5551667,127.1961333,37.5551667,127.1961333,0.0,327.8208028897119,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026619,31180,GGB227000211,풍경채1단지.덕풍중학교,28221,37.5549,127.1990667,37.5549,127.1990667,0.0,330.079256236575,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026619,31180,GGB227000212,풍경채1단지.덕풍중학교,28222,37.5546667,127.1989,37.5546667,127.1989,0.0,351.1808969498091,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026623,31020,GGB204000195,위례한빛고.이편한세상테라스위례,5288,37.4672333,127.1493333,37.4672333,127.1493333,0.0,282.9780156991535,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026623,31020,GGB204000098,위례평생학습관,5295,37.46895,127.1501167,37.46895,127.1501167,0.0,315.9451976957816,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026623,31020,GGB204000239,위례더힐남문.위례푸른초등학교,5174,37.4697333,127.1523,37.4697333,127.1523,0.0,323.41290548149016,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026623,31020,GGB204000095,위례평생학습관,5289,37.4692833,127.1503167,37.4692833,127.1503167,0.0,334.0136879776908,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026623,31020,GGB204000089,위례래미안이편한세상.위례한빛중학교,5296,37.4666833,127.1485833,37.4666833,127.1485833,0.0,345.95836944872343,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026623,31020,GGB204000048,위례센트럴푸르지오.위례푸른초등학교,5294,37.46995,127.1513167,37.46995,127.1513167,0.0,362.3773863798776,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026654,31230,GGB232000767,모아엘가2차.한강센트럴블루힐,35764,37.6373167,126.6286167,37.6373167,126.6286167,0.0,179.41760262586757,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026654,31230,GGB277102614,솔터마을입구(미정차),0,37.6376167,126.63155,37.6376167,126.63155,0.0,185.5840804673656,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026654,31230,GGB232000718,한강센트럴블루힐.모아엘가2차,35763,37.6370333,126.6288167,37.6370333,126.6288167,0.0,196.67118164468627,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026654,31230,GGB232000707,화성파크드림.솔터마을입구,35642,37.6406667,126.63015,37.6406667,126.63015,0.0,231.12537946061892,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026654,31230,GGB232000706,솔터마을입구.화성파크드림,35643,37.6411833,126.6302333,37.6411833,126.6302333,0.0,289.03172406170614,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026654,31230,GGB232000208,한강힐스테이트,35522,37.6401,126.6328833,37.6401,126.6328833,0.0,314.87489666159524,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026682,31020,GGB204000326,위례센트럴자이,5313,37.4733167,127.1373667,37.4733167,127.1373667,0.0,400.5340464675861,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026682,31020,GGB204000327,위례31단지,5314,37.4730833,127.1368333,37.4730833,127.1368333,0.0,405.5416242105576,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026682,31020,GGB204000335,위례중앙초등학교.성남위례36단지,5325,37.47135,127.1342,37.47135,127.1342,0.0,582.3475037079475,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026682,31020,GGB204000145,한화오벨리스크,5318,37.4737333,127.14095,37.4737333,127.14095,0.0,588.1777052231296,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026682,31020,GGB204000336,위례중앙초등학교.성남위례36단지,5326,37.47115,127.1340833,37.47115,127.1340833,0.0,606.0090130141017,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026682,31020,GGB204000235,위례중앙중학교,5308,37.4712333,127.1380167,37.4712333,127.1380167,0.0,635.0874698581163,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026707,31180,GGB227000268,하남고용센터.센트럴자이.더샵센트럴포레,28300,37.55545,127.1865167,37.55545,127.1865167,0.0,169.72044569085688,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026707,31180,GGB227000678,미사우체국.더샵센트럴포레.동원로얄듀크,28525,37.5529667,127.1851167,37.5529667,127.1851167,0.0,194.92110658737505,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026707,31180,GGB227000269,하남고용센터.센트럴자이.더샵센트럴포레,28301,37.5554833,127.1869,37.5554833,127.1869,0.0,201.4589454408636,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026707,31180,GGB227000679,미사우체국.더샵센트럴포레.동원로얄듀크,28526,37.5528667,127.1847833,37.5528667,127.1847833,0.0,204.515858422918,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026707,31180,GGB227000356,황산사거리.미사3동공공복합청사,28590,37.55065,127.1877667,37.55065,127.1877667,0.0,519.7151524199221,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026707,31180,GGB227000250,황산사거리.미사센텀비즈,28276,37.5500167,127.1841667,37.5500167,127.1841667,0.0,524.6962726306463,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026740,31240,GGB233000961,영천초.계룡,36453,37.2042833,127.1049333,37.2042833,127.1049333,0.0,265.2457222537516,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026740,31240,GGB233001166,동탄2파출소.농협,36470,37.2091833,127.1049,37.2091833,127.1049,0.0,280.6007587359592,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026740,31240,GGB233000131,계룡.영천초,36812,37.2039333,127.1048833,37.2039333,127.1048833,0.0,304.3597143698033,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026740,31240,GGB233002431,동탄2파출소.농협,55307,37.2095,127.1043833,37.2095,127.1043833,0.0,321.60585254755443,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026740,31240,GGB233001493,퍼스트파크.이지더원,37549,37.2086833,127.1083,37.2086833,127.1083,0.0,361.36628823135646,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026740,31240,GGB233001924,동원로얄듀크,55927,37.2095333,127.1025,37.2095333,127.1025,0.0,393.4792220014393,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026763,31230,GGB232000865,마산도서관.에일린의뜰,35812,37.6432333,126.6394667,37.6432333,126.6394667,0.0,98.73078977845074,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026763,31230,GGB232000979,레이크에일린의뜰,35929,37.6440833,126.6392833,37.6440833,126.6392833,0.0,102.23248311297664,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026763,31230,GGB232000869,마산도서관.마산동성당,35816,37.6431833,126.6397333,37.6431833,126.6397333,0.0,122.81492840594989,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026763,31230,GGB232000980,레이크에일린의뜰,35930,37.6443,126.6395167,37.6443,126.6395167,0.0,133.567620630309,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026763,31230,GGB232000534,솔터고교,35756,37.6409,126.6368667,37.6409,126.6368667,0.0,318.059222871451,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026763,31230,GGB232000496,솔터고교,35397,37.641,126.63635,37.641,126.63635,0.0,330.42622573301185,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026773,31230,GGB232000974,한강센트럴블루힐정문,35924,37.6349167,126.6298667,37.6349167,126.6298667,0.0,132.6276745809629,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026773,31230,GGB277102614,솔터마을입구(미정차),0,37.6376167,126.63155,37.6376167,126.63155,0.0,203.32133320352204,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026773,31230,GGB232000718,한강센트럴블루힐.모아엘가2차,35763,37.6370333,126.6288167,37.6370333,126.6288167,0.0,204.125967986277,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026773,31230,GGB232000767,모아엘가2차.한강센트럴블루힐,35764,37.6373167,126.6286167,37.6373167,126.6286167,0.0,237.61340190667647,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026773,31230,GGB232000572,구래리,35524,37.6351167,126.6279833,37.6351167,126.6279833,0.0,252.90605579176523,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026773,31230,GGB232000611,구래리,35558,37.63565,126.62745,37.63565,126.62745,0.0,284.9340913261244,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026774,31240,GGB233003121,반도유보라6차,55517,37.2045833,127.091,37.2045833,127.091,0.0,56.60271013963338,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026774,31240,GGB233003120,반도유보라6차,55516,37.2048667,127.09085,37.2048667,127.09085,0.0,90.2426253549526,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026774,31240,GGB233001629,반도유보라6차,55492,37.2037167,127.0925333,37.2037167,127.0925333,0.0,132.5868281436453,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026774,31240,GGB233001631,반도유보라6차,55493,37.2039167,127.0930333,37.2039167,127.0930333,0.0,171.49156282374136,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026774,31240,GGB233002294,반도8차,37134,37.2018667,127.0925167,37.2018667,127.0925167,0.0,276.08058605214904,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026774,31240,GGB233003210,반도유보라.삼정그린코아,55968,37.2015667,127.09035,37.2015667,127.09035,0.0,287.58997240636126,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026777,31020,GGB204000335,위례중앙초등학교.성남위례36단지,5325,37.47135,127.1342,37.47135,127.1342,0.0,177.8633527460837,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026777,31020,GGB204000327,위례31단지,5314,37.4730833,127.1368333,37.4730833,127.1368333,0.0,185.2997175967081,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026777,31020,GGB204000336,위례중앙초등학교.성남위례36단지,5326,37.47115,127.1340833,37.47115,127.1340833,0.0,202.10138577852143,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026777,31020,GGB204000326,위례센트럴자이,5313,37.4733167,127.1373667,37.4733167,127.1373667,0.0,235.94672945962887,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026777,31020,GGB204000235,위례중앙중학교,5308,37.4712333,127.1380167,37.4712333,127.1380167,0.0,342.23964025792475,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026777,31020,GGB204000323,위례자이,5307,37.4703333,127.13715,37.4703333,127.13715,0.0,354.57170643385786,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026784,31180,GGB227000264,미사경정공원관람동,28191,37.5642667,127.20095,37.5642667,127.20095,0.0,376.7141599191036,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026784,31180,GGB227000273,청아초등학교.신안인스빌.브라운스톤,28303,37.5583667,127.19535,37.5583667,127.19535,0.0,445.0618563934157,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026784,31180,GGB227000274,미사강변골든센트로.미사레스티아,28304,37.5578167,127.1961167,37.5578167,127.1961167,0.0,458.8015136545044,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026784,31180,GGB227000293,미사역호반써밋,28314,37.5660167,127.1969167,37.5660167,127.1969167,0.0,525.8682169560888,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026784,31180,GGB227000506,미사강변브라운스톤,28319,37.56065,127.1926667,37.56065,127.1926667,0.0,525.9396242461085,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026784,31180,GGB227000683,미사역,28530,37.5634833,127.1929167,37.5634833,127.1929167,0.0,544.3250490071149,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026805,31240,GGB233001638,반도5차,55484,37.1944667,127.09145,37.1944667,127.09145,0.0,83.60271027995772,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026805,31240,GGB233001641,반도5차,55485,37.1941667,127.0908,37.1941667,127.0908,0.0,113.68768040683172,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026805,31240,GGB233001628,반도5차.파라곤,55491,37.1964,127.0925167,37.1964,127.0925167,0.0,186.72841517732647,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026805,31240,GGB233001625,반도5차.파라곤,37687,37.1964167,127.0930167,37.1964167,127.0930167,0.0,220.27712152599835,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026805,31240,GGB233001648,신미주아파트,36993,37.1928667,127.09255,37.1928667,127.09255,0.0,286.0778597736792,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026805,31240,GGB233001649,신미주아파트,37965,37.1929667,127.0929833,37.1929667,127.0929833,0.0,296.0990374901208,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026806,31180,GGB227000284,미사강변리버스위트칸타빌.리슈빌,28311,37.5739333,127.1813167,37.5739333,127.1813167,0.0,334.7696384852813,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026806,31180,GGB227000282,미사강변2차푸르지오.센트리버,28309,37.5747833,127.1813333,37.5747833,127.1813333,0.0,339.11103339844544,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026806,31180,GGB227000372,미사강변2차푸르지오북측.미사한강공원,28606,37.57655,127.1804667,37.57655,127.1804667,0.0,361.9350078553133,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026806,31180,GGB227000283,미사강변2차푸르지오.미사강변고등학교,28310,37.5762333,127.1813333,37.5762333,127.1813333,0.0,399.4466307210236,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026806,31180,GGB227000285,센트리버.스타힐스.더샵리버포레,28312,37.5721333,127.1833667,37.5721333,127.1833667,0.0,565.4967001181955,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026806,31180,GGB227000291,미사강변스타힐스.금빛마을,28486,37.5713167,127.1829333,37.5713167,127.1829333,0.0,577.3469930904868,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026825,31230,GGB232000837,캐널시티,35784,37.6413,126.6769833,37.6413,126.6769833,0.0,89.2080647583952,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026825,31230,GGB232000761,롯데마트.래미안한강아파트,35688,37.6398333,126.6770167,37.6398333,126.6770167,0.0,93.24593521246616,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026825,31230,GGB232000838,캐널시티,35785,37.6412,126.6765167,37.6412,126.6765167,0.0,107.22482522542522,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026825,31230,GGB232000760,래미안한강아파트,35687,37.6396667,126.6767333,37.6396667,126.6767333,0.0,121.47590607823676,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026825,31230,GGB232000820,김포경찰서후문,35732,37.6394667,126.6803333,37.6394667,126.6803333,0.0,282.0489780083915,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026825,31230,GGB232000819,김포경찰서후문,35731,37.6389833,126.6803167,37.6389833,126.6803167,0.0,308.50486571656,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026888,31240,GGB233000122,센트럴상록.대방디엠시티,36792,37.2091667,127.1000333,37.2091667,127.1000333,0.0,136.90147075657657,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026888,31240,GGB233000121,상록.테크노밸리.GS자이,36463,37.2082833,127.0990667,37.2082833,127.0990667,0.0,176.3469539691815,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026888,31240,GGB233002432,대방디엠시티.센트럴상록,55308,37.2095167,127.0996667,37.2095167,127.0996667,0.0,187.5679806218921,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026888,31240,GGB233001924,동원로얄듀크,55927,37.2095333,127.1025,37.2095333,127.1025,0.0,191.99558930470965,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026888,31240,GGB233002436,상록.테크노밸리.GS자이,36842,37.2065167,127.0985167,37.2065167,127.0985167,0.0,295.862609473265,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026888,31240,GGB233002431,동탄2파출소.농협,55307,37.2095,127.1043833,37.2095,127.1043833,0.0,325.95749027261826,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026909,31240,GGB233000131,계룡.영천초,36812,37.2039333,127.1048833,37.2039333,127.1048833,0.0,307.1953704545866,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026909,31240,GGB233000961,영천초.계룡,36453,37.2042833,127.1049333,37.2042833,127.1049333,0.0,344.6731257338098,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026909,31240,GGB233000979,포스코더샵.롯데캐슬,36465,37.1999333,127.0991,37.1999333,127.0991,0.0,419.08538826892334,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026909,31240,GGB233000964,우남퍼스트빌.예미지시그너스,36469,37.2033667,127.0991,37.2033667,127.0991,0.0,441.9709776674122,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026909,31240,GGB233002433,우남퍼스트빌.자이,37663,37.2045667,127.1000833,37.2045667,127.1000833,0.0,459.8534466190082,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026909,31240,GGB233000130,예미지시그너스.우남퍼스트빌,36447,37.20315,127.0985,37.20315,127.0985,0.0,478.7891678126512,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026944,31020,GGB204000326,위례센트럴자이,5313,37.4733167,127.1373667,37.4733167,127.1373667,0.0,152.29169949693457,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026944,31020,GGB204000146,위례센트럴자이정문,5319,37.4722167,127.14055,37.4722167,127.14055,0.0,172.28652370300455,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026944,31020,GGB204000145,한화오벨리스크,5318,37.4737333,127.14095,37.4737333,127.14095,0.0,172.8694895015566,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026944,31020,GGB204000327,위례31단지,5314,37.4730833,127.1368333,37.4730833,127.1368333,0.0,199.97086334137165,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026944,31020,GGB204000010,위례보미리즌빌,5317,37.4717667,127.1408167,37.4717667,127.1408167,0.0,224.16988512025813,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026944,31020,GGB204000235,위례중앙중학교,5308,37.4712333,127.1380167,37.4712333,127.1380167,0.0,242.95927296662637,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026957,31240,GGB233002493,경기남부직업능력개발원,55937,37.20955,127.08725,37.20955,127.08725,0.0,182.2069673064372,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026957,31240,GGB233003207,경기남부직업능력개발원,55967,37.2092,127.0869667,37.2092,127.0869667,0.0,191.0129711582985,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026957,31240,GGB233002443,한미약품.푸르지오,55315,37.2095,127.0916167,37.2095,127.0916167,0.0,241.77368945145665,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026957,31240,GGB233002442,푸르지오.한미약품,55314,37.2091833,127.0918333,37.2091833,127.0918333,0.0,250.9282912356607,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026957,31240,GGB233001635,치동초등학교,55496,37.208,127.09255,37.208,127.09255,0.0,321.13323602291416,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026957,31240,GGB233001636,치동초등학교,37672,37.2079333,127.0930333,37.2079333,127.0930333,0.0,364.4041958876446,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026985,31240,GGB233002373,호반3차.창의고,55444,37.1796167,127.1188833,37.1796167,127.1188833,0.0,185.70812072107324,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026985,31240,GGB233002006,호반3차.창의고,55445,37.1797333,127.1197,37.1797333,127.1197,0.0,236.02402395367383,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026985,31240,GGB233000125,호반베르디움3차,55401,37.1795667,127.11455,37.1795667,127.11455,0.0,285.5427954754488,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026985,31240,GGB233000126,호반베르디움3차,55402,37.1794,127.1141,37.1794,127.1141,0.0,329.4411138768713,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026985,31240,GGB233001785,의료복합,55506,37.1833833,127.11545,37.1833833,127.11545,0.0,335.9226425810165,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026985,31240,GGB233000184,힐스테이트동탄,55704,37.1829,127.1204833,37.1829,127.1204833,0.0,361.2756817154632,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026990,31230,GGB232000631,한강센트럴자이,35603,37.63495,126.6750167,37.63495,126.6750167,0.0,34.96372548943029,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026990,31230,GGB232000818,한강센트럴자이,35730,37.6346333,126.6752,37.6346333,126.6752,0.0,73.6362812063048,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026990,31230,GGB232000922,자이타워,35872,37.6371167,126.678,37.6371167,126.678,0.0,344.44069818051145,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026990,31230,GGB232000490,금빛초등학교,35402,37.6357833,126.6789833,37.6357833,126.6789833,0.0,366.0264543277933,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026990,31230,GGB232000921,자이타워,35871,37.63765,126.6783,37.63765,126.6783,0.0,402.5284485877968,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10026990,31230,GGB232000632,금빛초등학교,35604,37.6359667,126.6796,37.6359667,126.6796,0.0,423.080889752633,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027014,31230,GGB232000558,김포한강3차푸르지오,35054,37.6409667,126.6214167,37.6409667,126.6214167,0.0,140.12209094924546,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027014,31230,GGB232000849,김포한강3차푸르지오,35796,37.6415667,126.6208,37.6415667,126.6208,0.0,196.63739666921728,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027014,31230,GGB232000848,나비마을삼거리,35795,37.6428167,126.6208833,37.6428167,126.6208833,0.0,258.47260767367555,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027014,31230,GGB232000844,금성백조예미지,35791,37.6376667,126.6220333,37.6376667,126.6220333,0.0,400.7853009559557,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027014,31230,GGB232000847,금성백조예미지,35794,37.63735,126.6226,37.63735,126.6226,0.0,428.51485349702034,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027014,31230,GGB232000557,LH한가람마을2단지,35500,37.64425,126.6199333,37.64425,126.6199333,0.0,433.2632815179147,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027017,31230,GGB232000727,운양역,35650,37.6536833,126.6851333,37.6536833,126.6851333,0.0,161.1898097040545,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027017,31230,GGB232000010,운양역2번출구,35088,37.65395,126.6847833,37.65395,126.6847833,0.0,185.9322855666996,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027017,31230,GGB232000726,운양역,35649,37.6538167,126.6826667,37.6538167,126.6826667,0.0,372.8497178153454,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
A10027017,31230,GGB232000734,하늘빛마을,35655,37.6518667,126.69005,37.6518667,126.69005,0.0,373.17138809243977,500,False,,,,,,ai_draft,,,,evidence/citycode/getCtyCodeList_raw.json
