cluster_id,complex_name,addr_legal_raw,addr_query,addr_variant_used,type,status,lat,lon,crs,refined_text,dong_final,vw_level1_raw,vw_level2_raw,vw_level3_raw,vw_level4L_raw,vw_level4A_raw,vw_level4AC_raw,vw_level5_raw,vw_detail_raw,representative_method,parcel_count,parcel_success_count,parcel_excluded,centroid_spread_m,distance_from_anchor_km,coord_source,coord_fetched_at,coord_license_note,coord_geom_basis,coord_resolution,coord_uncertainty_m,qa_flag,error_code,needs_review,override_decision
A10025828,다산펜테리움 리버테라스1차,경기도 남양주시 다산동 6215,경기도 남양주시 다산동 6215,full_parcel,PARCEL,OK,37.60080864619337,127.17630385173452,EPSG:4326,경기도 남양주시 다산동 6215,다산동,경기도,남양주시,,다산동,다산2동,4136056500,6215,다산 펜테리움 리버테라스 Ⅰ 근린생활시설1,single_parcel,1,1,,0.0,0.99,vworld_geocoder_2.0,2026-09-03T02:11:27.415417+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10025830,힐스테이트 다산,경기도 남양주시 다산동 3639-2,경기도 남양주시 다산순환로 365,fallback_road,ROAD,OK,37.62273983304494,127.15943529977352,EPSG:4326,"경기도 남양주시 다산순환로 365 (다산동,힐스테이트 다산)",다산동,경기도,남양주시,다산동,다산순환로,다산1동,4136054500,365,힐스테이트 다산 5201동,single_parcel,1,1,,0.0,0.65,vworld_geocoder_2.0,2026-09-03T02:11:28.404053+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10025865,한강롯데캐슬22단지,경기도 김포시 운양동 1441,경기도 김포시 운양동 1441,full_parcel,PARCEL,OK,37.64425072952105,126.68416731410866,EPSG:4326,경기도 김포시 운양동 1441,운양동,경기도,김포시,,운양동,운양동,4157058000,1441,한강 롯데캐슬 22단지 2230동,single_parcel,1,1,,0.0,1.1,vworld_geocoder_2.0,2026-09-03T02:11:28.982595+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10025866,호반베르디움 더 레이크 3차 아파트,경기도 김포시 구래동 6887-3,경기도 김포시 구래동 6887-3,full_parcel,PARCEL,OK,37.64555211899961,126.63256283775456,EPSG:4326,경기도 김포시 구래동 6887-3,구래동,경기도,김포시,,구래동,구래동,4157057000,6887-3,호반베르디움 더 레이크 3차 301동,single_parcel,1,1,,0.0,3.9,vworld_geocoder_2.0,2026-09-03T02:11:29.563543+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10025868,더레이크 에듀파크 아파트 입주자대표회의,경기도 화성동탄구 산척동 721,경기도 화성시 동탄구 산척동 721,full_parcel,PARCEL,OK,37.171099440874585,127.11524990225686,EPSG:4326,경기도 화성시 동탄구 산척동 721,산척동,경기도,화성시 동탄구,,산척동,동탄7동,4159757000,721,더레이크시티부영2단지 2481동,single_parcel,1,1,,0.0,0.43,vworld_geocoder_2.0,2026-09-03T02:11:30.144031+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10025880,동탄 2 NHF 경남 아너스빌 아파트,경기도 화성동탄구 목동 25-1,경기도 화성시 동탄순환대로20길 69,fallback_road,ROAD,OK,37.1859755898932,127.12661305188524,EPSG:4326,"경기도 화성시 동탄구 동탄순환대로20길 69 (목동,엔에이치에프경남아너스빌)",목동,경기도,화성시 동탄구,목동,동탄순환대로20길,동탄9동,4159759000,69,엔에이치에프경남아너스빌 2251동,single_parcel,1,1,,0.0,2.23,vworld_geocoder_2.0,2026-09-03T02:11:31.230741+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10025885,더레이크파크뷰아파트,경기도 화성동탄구 산척동 722,경기도 화성시 동탄구 산척동 722,full_parcel,PARCEL,OK,37.17040223697896,127.11716514768575,EPSG:4326,경기도 화성시 동탄구 산척동 722,산척동,경기도,화성시 동탄구,,산척동,동탄7동,4159757000,722,더레이크파크뷰 2451동,single_parcel,1,1,,0.0,0.59,vworld_geocoder_2.0,2026-09-03T02:11:31.749712+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10025900,동탄호수공원역 레이크시티 아파트,경기도 화성동탄구 산척동 733,경기도 화성시 동탄구 산척동 733,full_parcel,PARCEL,OK,37.16766501083276,127.11568899989022,EPSG:4326,경기도 화성시 동탄구 산척동 733,산척동,경기도,화성시 동탄구,,산척동,동탄7동,4159757000,733,동탄호수공원역 레이크시티 3061동,single_parcel,1,1,,0.0,0.56,vworld_geocoder_2.0,2026-09-03T02:11:32.324226+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10025909,동탄  더  레이크 팰리스,경기도 화성동탄구 산척동 129,경기도 화성시 동탄대로8길 35,fallback_road,ROAD,OK,37.17198320902604,127.10795936833124,EPSG:4326,"경기도 화성시 동탄구 동탄대로8길 35 (산척동,동탄 더 레이크 팰리스)",산척동,경기도,화성시 동탄구,산척동,동탄대로8길,동탄7동,4159757000,35,동탄 더 레이크 팰리스 2561동,single_parcel,1,1,,0.0,0.27,vworld_geocoder_2.0,2026-09-03T02:11:33.334738+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10025919,김포한강예미지 아파트,경기도 김포시 구래동 6893-2,경기도 김포시 구래동 6893-2,full_parcel,PARCEL,OK,37.6383581672961,126.62394354105524,EPSG:4326,경기도 김포시 구래동 6893-2,구래동,경기도,김포시,,구래동,구래동,4157057000,6893-2,김포한강 예미지 401동,single_parcel,1,1,,0.0,4.55,vworld_geocoder_2.0,2026-09-03T02:11:33.880266+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10025936,호반베르디움 더 레이크 2차,경기도 김포시 구래동 6887-1,경기도 김포시 구래동 6887-1,full_parcel,PARCEL,OK,37.6468814062107,126.632533432906,EPSG:4326,경기도 김포시 구래동 6887-1,구래동,경기도,김포시,,구래동,구래동,4157057000,6887-1,호반베르디움 더 레이크 2차 201동,single_parcel,1,1,,0.0,3.94,vworld_geocoder_2.0,2026-09-03T02:11:34.413736+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10025941,미사강변도시 C3단지,경기도 하남시 망월동 1140,경기도 하남시 망월동 1140,full_parcel,PARCEL,OK,37.56338157428624,127.19679657014272,EPSG:4326,경기도 하남시 망월동 1140,망월동,경기도,하남시,,망월동,미사1동,4145061000,1140,미사강변도시씨3단지,single_parcel,1,1,,0.0,0.78,vworld_geocoder_2.0,2026-09-03T02:11:34.919513+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10025947,미사강변 브라운스톤,경기도 하남시 풍산동 559,경기도 하남시 풍산동 559,full_parcel,PARCEL,OK,37.55954650564109,127.19277716304616,EPSG:4326,경기도 하남시 풍산동 559,풍산동,경기도,하남시,,풍산동,미사3동,4145063000,559,미사강변브라운스톤엔에이치에프 2401동,single_parcel,1,1,,0.0,0.36,vworld_geocoder_2.0,2026-09-03T02:11:35.533126+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10025953,미사 힐즈파크 푸르지오3단지,경기도 하남시 풍산동 627,경기도 하남시 풍산동 627,full_parcel,PARCEL,OK,37.5421336862706,127.19519779278131,EPSG:4326,경기도 하남시 풍산동 627,풍산동,경기도,하남시,,풍산동,미사3동,4145063000,627,미사 힐즈파크푸르지오3단지 301동,single_parcel,1,1,,0.0,2.1,vworld_geocoder_2.0,2026-09-03T02:11:36.040068+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10025962,동탄역 반도유보라 아이비파크 8차아파트,경기도 화성동탄구 여울동 973,경기도 화성시 동탄구 여울동 973,full_parcel,PARCEL,OK,37.20234812467123,127.0907556428344,EPSG:4326,경기도 화성시 동탄구 여울동 973,여울동,경기도,화성시 동탄구,,여울동,동탄6동,4159756000,973,동탄역 반도유보라 아이비파크 8.0 201동,single_parcel,1,1,,0.0,3.94,vworld_geocoder_2.0,2026-09-03T02:11:36.545324+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10025966,미사강변아란티움(25단지)아파트,경기도 하남시 풍산동 565,경기도 하남시 풍산동 565,full_parcel,PARCEL,OK,37.55769254305103,127.1925932213028,EPSG:4326,경기도 하남시 풍산동 565,풍산동,경기도,하남시,,풍산동,미사3동,4145063000,565,미사강변아란티움 2501동,single_parcel,1,1,,0.0,0.44,vworld_geocoder_2.0,2026-09-03T02:11:37.039998+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10025968,동탄2신도시 베라체아파트,경기도 화성동탄구 목동 119,경기도 화성시 동탄순환대로20길 13,fallback_road,ROAD,OK,37.19021131755709,127.12373888091832,EPSG:4326,"경기도 화성시 동탄구 동탄순환대로20길 13 (목동,동탄2신도시 베라체)",목동,경기도,화성시 동탄구,목동,동탄순환대로20길,동탄9동,4159759000,13,동탄2신도시 베라체 2141동,single_parcel,1,1,,0.0,2.48,vworld_geocoder_2.0,2026-09-03T02:11:38.006988+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10025991,하남 힐즈파크 푸르지오 2단지,경기도 하남시 풍산동 626,경기도 하남시 풍산동 626,full_parcel,PARCEL,OK,37.543659600965945,127.19503015720947,EPSG:4326,경기도 하남시 풍산동 626,풍산동,경기도,하남시,,풍산동,미사3동,4145063000,626,미사 힐즈파크푸르지오2단지 201동,single_parcel,1,1,,0.0,1.93,vworld_geocoder_2.0,2026-09-03T02:11:38.509026+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026008,동탄역 린스트라우스,경기도 화성동탄구 여울동 1020,경기도 화성시 동탄구 여울동 1020,full_parcel,PARCEL,OK,37.19624736898522,127.0973834767101,EPSG:4326,경기도 화성시 동탄구 여울동 1020,여울동,경기도,화성시 동탄구,,여울동,동탄6동,4159756000,1020,동탄역린스트라우스 101동,single_parcel,1,1,,0.0,3.08,vworld_geocoder_2.0,2026-09-03T02:11:39.029899+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026040,리버스위트칸타빌아파트,경기도 하남시 선동 441,경기도 하남시 선동 441,full_parcel,PARCEL,OK,37.574648873437134,127.17973718278472,EPSG:4326,경기도 하남시 선동 441,선동,경기도,하남시,,선동,미사2동,4145062000,441,리버스위트칸타빌 101동,single_parcel,1,1,,0.0,1.78,vworld_geocoder_2.0,2026-09-03T02:11:39.552885+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026066,호반베르디움 더 레이크5차,경기도 김포시 구래동 6877-2,경기도 김포시 구래동 6877-2,full_parcel,PARCEL,OK,37.64942057634129,126.63571984911314,EPSG:4326,경기도 김포시 구래동 6877-2,구래동,경기도,김포시,,구래동,구래동,4157057000,6877-2,호반베르디움 더 레이크 5차 501동,single_parcel,1,1,,0.0,3.77,vworld_geocoder_2.0,2026-09-03T02:11:40.065696+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026067,동탄2제일풍경채아파트,경기도 화성동탄구 장지동 19-3,경기도 화성시 동탄대로4가길 26,fallback_road,ROAD,OK,37.15895054069456,127.11276103179968,EPSG:4326,"경기도 화성시 동탄구 동탄대로4가길 26 (장지동,제일풍경채에듀앤파크)",장지동,경기도,화성시 동탄구,장지동,동탄대로4가길,동탄8동,4159758000,26,제일풍경채에듀앤파크 3331동,single_parcel,1,1,,0.0,1.31,vworld_geocoder_2.0,2026-09-03T02:11:41.223367+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10026074,동탄파크자이아파트,경기도 화성동탄구 영천동 651-1372,경기도 화성시 동탄대로24길 117,fallback_road,ROAD,OK,37.2102286373675,127.112261654102,EPSG:4326,"경기도 화성시 동탄구 동탄대로24길 117 (영천동,동탄파크자이)",영천동,경기도,화성시 동탄구,영천동,동탄대로24길,동탄5동,4159755000,117,동탄파크자이 321동,single_parcel,1,1,,0.0,4.42,vworld_geocoder_2.0,2026-09-03T02:11:42.251151+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10026087,한신더휴아파트,경기도 화성동탄구 목동 188-1,경기도 화성시 동탄순환대로20길 70,fallback_road,ROAD,OK,37.18657457596467,127.12565065968612,EPSG:4326,"경기도 화성시 동탄구 동탄순환대로20길 70 (목동,한신더휴)",목동,경기도,화성시 동탄구,목동,동탄순환대로20길,동탄9동,4159759000,70,한신더휴 2211동,single_parcel,1,1,,0.0,2.23,vworld_geocoder_2.0,2026-09-03T02:11:43.313552+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10026098,e편한세상한강신도시2차,경기도 김포시 마산동 672-3,경기도 김포시 마산동 672-3,full_parcel,PARCEL,OK,37.63634870660054,126.63905618971016,EPSG:4326,경기도 김포시 마산동 672-3,마산동,경기도,김포시,,마산동,마산동,4157057500,672-3,e편한세상 한강신도시2차 101동,single_parcel,1,1,,0.0,3.22,vworld_geocoder_2.0,2026-09-03T02:11:43.884376+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026103,금호어울림레이크아파트,경기도 화성동탄구 장지동 966,경기도 화성시 동탄구 장지동 966,full_parcel,PARCEL,OK,37.16275615752339,127.10856557640436,EPSG:4326,경기도 화성시 동탄구 장지동 966,장지동,경기도,화성시 동탄구,,장지동,동탄8동,4159758000,966,금호어울림레이크 3101동,single_parcel,1,1,,0.0,0.88,vworld_geocoder_2.0,2026-09-03T02:11:44.418443+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026105,미사강변14단지,경기도 하남시 망월동 907,경기도 하남시 망월동 907,full_parcel,PARCEL,OK,37.57137483222178,127.19067534684888,EPSG:4326,경기도 하남시 망월동 907,망월동,경기도,하남시,,망월동,미사2동,4145062000,907,미사강변도시14단지 1401동,single_parcel,1,1,,0.0,1.24,vworld_geocoder_2.0,2026-09-03T02:11:45.058645+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026126,동탄호반베르디움6차아파트,경기도 화성동탄구 장지동 98,경기도 화성시 동탄대로4다길 78,override_road,ROAD,OK,37.15673095110809,127.11132195547933,EPSG:4326,"경기도 화성시 동탄구 동탄대로4다길 78 (장지동,동탄2신도시 호반베르디움 33단지)",장지동,경기도,화성시 동탄구,장지동,동탄대로4다길,동탄8동,4159758000,78,동탄2신도시 호반베르디움 33단지 3311동,override_requery,1,1,,0.0,1.54,vworld_geocoder_2.0,2026-09-03T02:11:45.504003+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,building,10.0,,,False,REQUERY
A10026127,반도유보라아이비파크 10.0 1단지,경기도 화성동탄구 산척동 744,경기도 화성시 동탄구 산척동 744,full_parcel,PARCEL,OK,37.16694443371655,127.12958312206788,EPSG:4326,경기도 화성시 동탄구 산척동 744,산척동,경기도,화성시 동탄구,,산척동,동탄7동,4159757000,744,그린힐 반도유보라 아이비파크 10 3631동,single_parcel,1,1,,0.0,1.74,vworld_geocoder_2.0,2026-09-03T02:11:46.407794+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026131,e-편한세상 미사 아파트,경기도 하남시 풍산동 568,경기도 하남시 풍산동 568,full_parcel,PARCEL,OK,37.55491209982345,127.1939030231072,EPSG:4326,경기도 하남시 풍산동 568,풍산동,경기도,하남시,,풍산동,미사3동,4145063000,568,이편한세상미사 101동,single_parcel,1,1,,0.0,0.75,vworld_geocoder_2.0,2026-09-03T02:11:46.921585+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026132,동탄역 더샵센트럴시티2차아파트,경기도 화성동탄구 여울동 675,경기도 화성시 동탄감배산로 19,fallback_road,ROAD,OK,37.1888053641583,127.0900013126874,EPSG:4326,"경기도 화성시 동탄구 동탄감배산로 19 (여울동,동탄역 더샵 센트럴시티 2차)",여울동,경기도,화성시 동탄구,여울동,동탄감배산로,동탄6동,4159756000,19,동탄역 더샵 센트럴시티 2차 1611동,single_parcel,1,1,,0.0,2.72,vworld_geocoder_2.0,2026-09-03T02:11:47.891304+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10026145,다산한양수자인리버파크,경기도 남양주시 다산동 4409-3,경기도 남양주시 다산순환로 111,fallback_road,ROAD,OK,37.61965991066748,127.1475568546121,EPSG:4326,"경기도 남양주시 다산순환로 111 (다산동,다산 한양수자인 리버파크)",다산동,경기도,남양주시,다산동,다산순환로,다산1동,4136054500,111,다산 한양수자인 리버파크 3201동,single_parcel,1,1,,0.0,0.56,vworld_geocoder_2.0,2026-09-03T02:11:48.957229+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10026155,김포한강한가람LH2단지,경기도 김포시 구래동 6872-2,경기도 김포시 구래동 6872-2,full_parcel,PARCEL,OK,37.64656743073042,126.6209921906938,EPSG:4326,경기도 김포시 구래동 6872-2,구래동,경기도,김포시,,구래동,구래동,4157057000,6872-2,엘에이치한가람마을2단지 205동,single_parcel,1,1,,0.0,4.92,vworld_geocoder_2.0,2026-09-03T02:11:49.509406+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026156,다산유승한내들골든뷰,경기도 남양주시 다산동 4399-3,경기도 남양주시 다산순환로 135,fallback_road,ROAD,OK,37.62281998598644,127.14618629289744,EPSG:4326,"경기도 남양주시 다산순환로 135 (다산동,다산 유승한내들 골든뷰)",다산동,경기도,남양주시,다산동,다산순환로,다산1동,4136054500,135,다산 유승한내들 골든뷰 3101동,single_parcel,1,1,,0.0,0.52,vworld_geocoder_2.0,2026-09-03T02:11:50.706693+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10026164,다산 e편한세상자이아파트,경기도 남양주시 다산동 3679-3,경기도 남양주시 다산중앙로81번길 25,fallback_road,ROAD,OK,37.62014068670663,127.15226436456352,EPSG:4326,"경기도 남양주시 다산중앙로81번길 25 (다산동,다산 이편한세상자이)",다산동,경기도,남양주시,다산동,다산중앙로81번길,다산1동,4136054500,25,다산 이편한세상자이 3501동,single_parcel,1,1,,0.0,0.34,vworld_geocoder_2.0,2026-09-03T02:11:51.950693+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10026206,동탄2 롯데캐슬,경기도 화성동탄구 장지동 95,경기도 화성시 동탄대로2길 49,override_road,ROAD,OK,37.158268336387735,127.10885517646147,EPSG:4326,"경기도 화성시 동탄구 동탄대로2길 49 (장지동,동탄2 롯데캐슬)",장지동,경기도,화성시 동탄구,장지동,동탄대로2길,동탄8동,4159758000,49,동탄2 롯데캐슬 3221동,override_requery,1,1,,0.0,1.37,vworld_geocoder_2.0,2026-09-03T02:11:52.730206+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,building,10.0,,,False,REQUERY
A10026216,한강신도시2차 KCC 스위첸 아파트,경기도 김포시 운양동 1331-1,경기도 김포시 운양동 1331-1,full_parcel,PARCEL,OK,37.64386311251096,126.69086362745864,EPSG:4326,경기도 김포시 운양동 1331-1,운양동,경기도,김포시,,운양동,운양동,4157058000,1331-1,한강신도시 2차 KCC 스위첸 101동,single_parcel,1,1,,0.0,1.54,vworld_geocoder_2.0,2026-09-03T02:11:53.912951+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026292,다산유승한내들센트럴아파트,경기도 남양주시 다산동 6090,경기도 남양주시 다산동 6090,full_parcel,PARCEL,OK,37.62162983109714,127.153020117114,EPSG:4326,경기도 남양주시 다산동 6090,다산동,경기도,남양주시,,다산동,다산1동,4136054500,6090,상가동,single_parcel,1,1,,0.0,0.19,vworld_geocoder_2.0,2026-09-03T02:11:54.607360+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026319,동탄레이크자이더테라스,경기도 화성동탄구 송동 696,경기도 화성시 동탄구 송동 696,full_parcel,PARCEL,OK,37.16983472696582,127.09635323016148,EPSG:4326,경기도 화성시 동탄구 송동 696,송동,경기도,화성시 동탄구,,송동,동탄7동,4159757000,696,동탄레이크자이더테라스 2711동,single_parcel,1,1,,0.0,1.25,vworld_geocoder_2.0,2026-09-03T02:11:55.265571+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026355,동탄2 반도유보라아이비파크4차아파트,경기도 화성동탄구 청계동 536,경기도 화성시 동탄구 청계동 536,full_parcel,PARCEL,OK,37.199167921944536,127.11435239070238,EPSG:4326,경기도 화성시 동탄구 청계동 536,청계동,경기도,화성시 동탄구,,청계동,동탄4동,4159754000,536,동탄역시범반도유보라아이비파크4.0 1501동,single_parcel,1,1,,0.0,3.2,vworld_geocoder_2.0,2026-09-03T02:11:55.820185+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026380,동탄호수자이파밀리에,경기도 화성동탄구 장지동 4-1,경기도 화성시 동탄대로2길 19,fallback_road,ROAD,OK,37.16025887843652,127.1054027250036,EPSG:4326,경기도 화성시 동탄구 동탄대로2길 19 (장지동),장지동,경기도,화성시 동탄구,장지동,동탄대로2길,동탄8동,4159758000,19,"골프연습실,휘트니스센터,주민카페,커뮤니티키친",single_parcel,1,1,,0.0,1.23,vworld_geocoder_2.0,2026-09-03T02:11:56.859055+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10026388,다산반도유보라메이플타운,경기도 남양주시 다산동 6014,경기도 남양주시 다산동 6014,full_parcel,PARCEL,OK,37.62975462562625,127.15407030777342,EPSG:4326,경기도 남양주시 다산동 6014,다산동,경기도,남양주시,,다산동,다산1동,4136054500,6014,다산 반도유보라 메이플타운 2101동,single_parcel,1,1,,0.0,0.75,vworld_geocoder_2.0,2026-09-03T02:11:57.457764+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026422,e편한세상동탄아파트,경기도 화성동탄구 목동 118-17,경기도 화성시 동탄순환대로20길 31,fallback_road,ROAD,OK,37.190123263717865,127.12704746828688,EPSG:4326,"경기도 화성시 동탄구 동탄순환대로20길 31 (목동,이편한세상동탄)",목동,경기도,화성시 동탄구,목동,동탄순환대로20길,동탄9동,4159759000,31,이편한세상동탄 2101동,single_parcel,1,1,,0.0,2.63,vworld_geocoder_2.0,2026-09-03T02:11:58.644525+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10026448,김포한강아이파크,경기도 김포시 구래동 6874-20,경기도 김포시 구래동 6874-20,full_parcel,PARCEL,OK,37.65124682839675,126.63263477896938,EPSG:4326,경기도 김포시 구래동 6874-20,구래동,경기도,김포시,,구래동,구래동,4157057000,6874-20,김포한강아이파크 301동,single_parcel,1,1,,0.0,4.1,vworld_geocoder_2.0,2026-09-03T02:11:59.211359+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026458,한강신도시 반도유보라5차아파트,경기도 김포시 구래동 6873-19,경기도 김포시 구래동 6873-19,full_parcel,PARCEL,OK,37.64725142364848,126.62668315557188,EPSG:4326,경기도 김포시 구래동 6873-19,구래동,경기도,김포시,,구래동,구래동,4157057000,6873-19,한강신도시 반도유보라5차 101동,single_parcel,1,1,,0.0,4.45,vworld_geocoder_2.0,2026-09-03T02:11:59.858211+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026464,동탄행복마을푸르지오,경기도 화성동탄구 영천동 718,경기도 화성시 동탄구 영천동 718,full_parcel,PARCEL,OK,37.21143249309297,127.12038499660332,EPSG:4326,경기도 화성시 동탄구 영천동 718,영천동,경기도,화성시 동탄구,,영천동,동탄5동,4159755000,718,동탄 행복마을 푸르지오 451동,single_parcel,1,1,,0.0,4.63,vworld_geocoder_2.0,2026-09-03T02:12:00.607170+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026501,미사강변 동일하이빌,경기도 하남시 풍산동 470,경기도 하남시 풍산동 470,full_parcel,PARCEL,OK,37.55828955835355,127.1839628500262,EPSG:4326,경기도 하남시 풍산동 470,풍산동,경기도,하남시,,풍산동,미사3동,4145063000,470,미사강변 동일하이빌 2001동,single_parcel,1,1,,0.0,0.48,vworld_geocoder_2.0,2026-09-03T02:12:01.258591+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026503,김포 반도유보라6차 아파트,경기도 김포시 운양동 1340-7,경기도 김포시 운양동 1340-7,full_parcel,PARCEL,OK,37.65214055630348,126.68398758612916,EPSG:4326,경기도 김포시 운양동 1340-7,운양동,경기도,김포시,,운양동,운양동,4157058000,1340-7,한강신도시 반도유보라 6차 901동,single_parcel,1,1,,0.0,1.83,vworld_geocoder_2.0,2026-09-03T02:12:01.868065+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026523,미사강변리슈빌NHF,경기도 하남시 선동 445,경기도 하남시 선동 445,full_parcel,PARCEL,OK,37.57277587369848,127.1806150761287,EPSG:4326,경기도 하남시 선동 445,선동,경기도,하남시,,선동,미사2동,4145062000,445,미사강변리슈빌엔에이치에프 주민복지관1,single_parcel,1,1,,0.0,1.56,vworld_geocoder_2.0,2026-09-03T02:12:02.503128+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026529,한강신도시 반도유보라4차아파트,경기도 김포시 구래동 6886-6,경기도 김포시 구래동 6886-6,full_parcel,PARCEL,OK,37.646285651035086,126.63011553415583,EPSG:4326,경기도 김포시 구래동 6886-6,구래동,경기도,김포시,,구래동,구래동,4157057000,6886-6,한강신도시 반도유보라 4차 101동,single_parcel,1,1,,0.0,4.13,vworld_geocoder_2.0,2026-09-03T02:12:03.112342+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026555,이랜드타운힐스아파트,경기도 김포시 운양동 1304-1,경기도 김포시 운양동 1304-1,full_parcel,PARCEL,OK,37.65452245449799,126.67671377522352,EPSG:4326,경기도 김포시 운양동 1304-1,운양동,경기도,김포시,,운양동,운양동,4157058000,1304-1,김포한강 이랜드 타운힐스 101동,single_parcel,1,1,,0.0,1.94,vworld_geocoder_2.0,2026-09-03T02:12:03.757368+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026562,다산한양수자인리버팰리스,경기도 남양주시 다산동 6024,경기도 남양주시 다산동 6024,full_parcel,PARCEL,OK,37.62541411166309,127.14600238584116,EPSG:4326,경기도 남양주시 다산동 6024,다산동,경기도,남양주시,,다산동,다산1동,4136054500,6024,다산 한양수자인 리버팰리스 상가2,single_parcel,1,1,,0.0,0.59,vworld_geocoder_2.0,2026-09-03T02:12:04.431702+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026580,다산아이파크,경기도 남양주시 다산동 5808-1,경기도 남양주시 다산순환로 333,fallback_road,ROAD,OK,37.626972963319,127.15637733803234,EPSG:4326,"경기도 남양주시 다산순환로 333 (다산동,다산아이파크)",다산동,경기도,남양주시,다산동,다산순환로,다산1동,4136054500,333,다산아이파크 2401동,single_parcel,1,1,,0.0,0.56,vworld_geocoder_2.0,2026-09-03T02:12:05.763245+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
